date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-08,PE,São José da Coroa Grande,city,236,12,True,21298,2613404,1108.08527,0.0508
2020-07-08,PE,São José do Belmonte,city,146,0,True,33959,2613503,429.93021,0.0
2020-07-08,PE,São José do Egito,city,90,1,True,33951,2613602,265.08792,0.0111
2020-07-08,PE,São Lourenço da Mata,city,630,79,True,113230,2613701,556.38965,0.1254
2020-07-08,PE,São Vicente Ferrer,city,137,9,True,18018,2613800,760.35076,0.0657
2020-07-08,PE,Serra Talhada,city,738,10,True,86350,2613909,854.66126,0.0136
2020-07-08,PE,Serrita,city,31,3,True,19165,2614006,161.7532,0.0968
2020-07-08,PE,Sertânia,city,158,4,True,35907,2614105,440.02562,0.0253
2020-07-08,PE,Sirinhaém,city,263,17,True,45865,2614204,573.422,0.0646
2020-07-08,PE,Solidão,city,7,0,True,6007,2614402,116.53071,0.0
2020-07-08,PE,Surubim,city,396,10,True,65089,2614501,608.39773,0.0253
2020-07-08,PE,Tabira,city,157,4,True,28534,2614600,550.22079,0.0255
2020-07-08,PE,Tacaimbó,city,67,1,True,12874,2614709,520.42877,0.0149
2020-07-08,PE,Tacaratu,city,108,4,True,25765,2614808,419.1733,0.037
2020-07-08,PE,Tamandaré,city,209,9,True,23388,2614857,893.62066,0.0431
2020-07-08,PE,Taquaritinga do Norte,city,27,4,True,28775,2615003,93.83145,0.1481
2020-07-08,PE,Terezinha,city,11,1,True,7169,2615102,153.43842,0.0909
2020-07-08,PE,Terra Nova,city,4,1,True,10096,2615201,39.61965,0.25
2020-07-08,PE,Timbaúba,city,362,33,True,53022,2615300,682.73547,0.0912
2020-07-08,PE,Toritama,city,236,4,True,45219,2615409,521.90451,0.0169
2020-07-08,PE,Tracunhaém,city,30,6,True,13769,2615508,217.88075,0.2
2020-07-08,PE,Trindade,city,149,10,True,30521,2615607,488.18846,0.0671
2020-07-08,PE,Triunfo,city,62,4,True,15254,2615706,406.45077,0.0645
2020-07-08,PE,Tupanatinga,city,43,2,True,27304,2615805,157.48608,0.0465
2020-07-08,PE,Tuparetama,city,27,2,True,8202,2615904,329.188,0.0741
2020-07-08,PE,Venturosa,city,37,2,True,18482,2616001,200.19478,0.0541
2020-07-08,PE,Verdejante,city,9,0,True,9534,2616100,94.39899,0.0
2020-07-08,PE,Vertente do Lério,city,20,1,True,7618,2616183,262.5361,0.05
2020-07-08,PE,Vertentes,city,108,2,True,20731,2616209,520.95895,0.0185
2020-07-08,PE,Vicência,city,134,8,True,32643,2616308,410.50149,0.0597
2020-07-08,PE,Vitória de Santo Antão,city,1108,116,True,138757,2616407,798.51827,0.1047
2020-07-08,PE,Xexéu,city,160,13,True,14725,2616506,1086.58744,0.0813
2020-07-08,PR,Abatiá,city,52,0,True,7457,4100103,697.33137,0.0
2020-07-08,PR,Adrianópolis,city,54,2,True,5919,4100202,912.31627,0.037
2020-07-08,PR,Agudos do Sul,city,33,0,True,9371,4100301,352.15025,0.0
2020-07-08,PR,Almirante Tamandaré,city,290,3,True,118623,4100400,244.47198,0.0103
2020-07-08,PR,Altamira do Paraná,city,1,0,True,1942,4100459,51.49331,0.0
2020-07-08,PR,Altônia,city,16,0,True,22056,4100509,72.54262,0.0
2020-07-08,PR,Alto Paraíso,city,1,0,True,2741,4128625,36.48304,0.0
2020-07-08,PR,Alto Paraná,city,15,0,True,14770,4100608,101.55721,0.0
2020-07-08,PR,Alto Piquiri,city,18,1,True,9836,4100707,183.00122,0.0556
2020-07-08,PR,Alvorada do Sul,city,10,2,True,11406,4100806,87.67315,0.2
2020-07-08,PR,Amaporã,city,20,0,True,6257,4100905,319.642,0.0
2020-07-08,PR,Ampére,city,7,1,True,19152,4101002,36.54971,0.1429
2020-07-08,PR,Anahy,city,16,0,True,2801,4101051,571.22456,0.0
2020-07-08,PR,Andirá,city,50,1,True,20031,4101101,249.6131,0.02
2020-07-08,PR,Ângulo,city,1,0,True,2928,4101150,34.15301,0.0
2020-07-08,PR,Antonina,city,43,1,True,18980,4101200,226.55427,0.0233
2020-07-08,PR,Antônio Olinto,city,9,0,True,7434,4101309,121.06538,0.0
2020-07-08,PR,Apucarana,city,179,11,True,134996,4101408,132.59652,0.0615
2020-07-08,PR,Arapongas,city,282,8,True,123027,4101507,229.21798,0.0284
2020-07-08,PR,Arapoti,city,82,1,True,28115,4101606,291.65926,0.0122
2020-07-08,PR,Arapuã,city,6,1,True,3068,4101655,195.56714,0.1667
2020-07-08,PR,Araruna,city,46,3,True,13970,4101705,329.27702,0.0652
2020-07-08,PR,Araucária,city,692,10,True,143843,4101804,481.08007,0.0145
2020-07-08,PR,Assaí,city,28,6,True,15119,4101903,185.19743,0.2143
2020-07-08,PR,Assis Chateaubriand,city,123,2,True,33362,4102000,368.68293,0.0163
2020-07-08,PR,Astorga,city,34,0,True,26111,4102109,130.21332,0.0
2020-07-08,PR,Atalaia,city,2,0,True,3892,4102208,51.38746,0.0
2020-07-08,PR,Balsa Nova,city,88,2,True,12941,4102307,680.00927,0.0227
2020-07-08,PR,Bandeirantes,city,41,3,True,31367,4102406,130.71062,0.0732
2020-07-08,PR,Barbosa Ferraz,city,18,0,True,11568,4102505,155.60166,0.0
2020-07-08,PR,Barracão,city,20,0,True,10275,4102604,194.6472,0.0
2020-07-08,PR,Barra do Jacaré,city,1,0,True,2781,4102703,35.95829,0.0
2020-07-08,PR,Bela Vista do Paraíso,city,26,3,True,15397,4102802,168.86406,0.1154
2020-07-08,PR,Bituruna,city,28,0,True,16389,4102901,170.8463,0.0
2020-07-08,PR,Boa Esperança,city,12,0,True,4105,4103008,292.32643,0.0
2020-07-08,PR,Boa Vista da Aparecida,city,36,1,True,7591,4103057,474.24582,0.0278
2020-07-08,PR,Bocaiúva do Sul,city,26,1,True,12944,4103107,200.86527,0.0385
2020-07-08,PR,Bom Jesus do Sul,city,4,1,True,3541,4103156,112.96244,0.25
2020-07-08,PR,Bom Sucesso,city,3,1,True,7032,4103206,42.66212,0.3333
2020-07-08,PR,Borrazópolis,city,0,0,True,6592,4103305,,0.0
2020-07-08,PR,Braganey,city,32,1,True,5427,4103354,589.64437,0.0312
2020-07-08,PR,Brasilândia do Sul,city,6,0,True,2651,4103370,226.32969,0.0
2020-07-08,PR,Cafeara,city,9,0,True,2934,4103404,306.74847,0.0
2020-07-08,PR,Cafelândia,city,51,1,True,18120,4103453,281.45695,0.0196
2020-07-08,PR,Cafezal do Sul,city,3,0,True,4044,4103479,74.18398,0.0
2020-07-08,PR,Califórnia,city,22,1,True,8570,4103503,256.70945,0.0455
2020-07-08,PR,Cambará,city,54,1,True,25360,4103602,212.93375,0.0185
2020-07-08,PR,Cambé,city,183,8,True,106533,4103701,171.77776,0.0437
2020-07-08,PR,Cambira,city,1,0,True,7865,4103800,12.71456,0.0
2020-07-08,PR,Campina da Lagoa,city,5,1,True,14202,4103909,35.20631,0.2
2020-07-08,PR,Campina Grande do Sul,city,203,7,True,43288,4104006,468.95213,0.0345
2020-07-08,PR,Campo Bonito,city,30,0,True,3833,4104055,782.67675,0.0
2020-07-08,PR,Campo do Tenente,city,15,1,True,7971,4104105,188.18216,0.0667
2020-07-08,PR,Campo Largo,city,660,12,True,132002,4104204,499.99242,0.0182
2020-07-08,PR,Campo Magro,city,69,2,True,29318,4104253,235.3503,0.029
2020-07-08,PR,Campo Mourão,city,282,8,True,94859,4104303,297.28334,0.0284
2020-07-08,PR,Cândido de Abreu,city,10,0,True,15018,4104402,66.58676,0.0
2020-07-08,PR,Candói,city,13,0,True,15979,4104428,81.35678,0.0
2020-07-08,PR,Cantagalo,city,26,1,True,13317,4104451,195.23917,0.0385
2020-07-08,PR,Capanema,city,30,0,True,19124,4104501,156.87095,0.0
2020-07-08,PR,Capitão Leônidas Marques,city,35,0,True,15780,4104600,221.79975,0.0
2020-07-08,PR,Carambeí,city,91,4,True,23415,4104659,388.63976,0.044
2020-07-08,PR,Carlópolis,city,49,0,True,14320,4104709,342.17877,0.0
2020-07-08,PR,Cascavel,city,3485,63,True,328454,4104808,1061.03138,0.0181
2020-07-08,PR,Castro,city,113,0,True,71484,4104907,158.07733,0.0
2020-07-08,PR,Catanduvas,city,44,0,True,10189,4105003,431.83826,0.0
2020-07-08,PR,Centenário do Sul,city,11,0,True,10827,4105102,101.59786,0.0
2020-07-08,PR,Cerro Azul,city,35,4,True,17779,4105201,196.86147,0.1143
2020-07-08,PR,Céu Azul,city,83,0,True,11765,4105300,705.48236,0.0
2020-07-08,PR,Chopinzinho,city,16,1,True,19254,4105409,83.09962,0.0625
2020-07-08,PR,Cianorte,city,586,6,True,82620,4105508,709.27136,0.0102
2020-07-08,PR,Cidade Gaúcha,city,73,1,True,12652,4105607,576.98388,0.0137
2020-07-08,PR,Clevelândia,city,116,7,True,16559,4105706,700.52539,0.0603
2020-07-08,PR,Colombo,city,626,25,True,243726,4105805,256.8458,0.0399
2020-07-08,PR,Colorado,city,76,1,True,24012,4105904,316.50841,0.0132
2020-07-08,PR,Congonhinhas,city,18,2,True,8818,4106001,204.12792,0.1111
2020-07-08,PR,Conselheiro Mairinck,city,29,0,True,3860,4106100,751.29534,0.0
2020-07-08,PR,Contenda,city,54,2,True,18584,4106209,290.57254,0.037
2020-07-08,PR,Corbélia,city,63,0,True,17071,4106308,369.04692,0.0
2020-07-08,PR,Cornélio Procópio,city,269,15,True,47845,4106407,562.23221,0.0558
2020-07-08,PR,Coronel Domingos Soares,city,165,0,True,7497,4106456,2200.88035,0.0
2020-07-08,PR,Coronel Vivida,city,7,0,True,20734,4106506,33.76097,0.0
2020-07-08,PR,Corumbataí do Sul,city,30,0,True,3219,4106555,931.96645,0.0
2020-07-08,PR,Cruzeiro do Iguaçu,city,9,0,True,4252,4106571,211.6651,0.0
2020-07-08,PR,Cruzeiro do Oeste,city,35,0,True,20932,4106605,167.2081,0.0
2020-07-08,PR,Cruzeiro do Sul,city,9,0,True,4469,4106704,201.38733,0.0
2020-07-08,PR,Cruz Machado,city,10,0,True,18708,4106803,53.45307,0.0
2020-07-08,PR,Cruzmaltina,city,9,0,True,2950,4106852,305.08475,0.0
2020-07-08,PR,Curitiba,city,7250,199,True,1933105,4106902,375.04429,0.0274
2020-07-08,PR,Curiúva,city,21,1,True,15101,4107009,139.06364,0.0476
2020-07-08,PR,Diamante D'Oeste,city,53,0,True,5253,4107157,1008.94727,0.0
2020-07-08,PR,Diamante do Norte,city,4,0,True,5087,4107108,78.63181,0.0
2020-07-08,PR,Diamante do Sul,city,21,0,True,3439,4107124,610.64263,0.0
2020-07-08,PR,Dois Vizinhos,city,16,0,True,40641,4107207,39.36911,0.0
2020-07-08,PR,Douradina,city,11,0,True,8747,4107256,125.7574,0.0
2020-07-08,PR,Doutor Camargo,city,12,0,True,5979,4107306,200.70246,0.0
2020-07-08,PR,Enéas Marques,city,12,1,True,5961,4107405,201.30851,0.0833
2020-07-08,PR,Engenheiro Beltrão,city,9,0,True,14000,4107504,64.28571,0.0
2020-07-08,PR,Entre Rios do Oeste,city,4,0,True,4539,4107538,88.12514,0.0
2020-07-08,PR,Espigão Alto do Iguaçu,city,5,0,True,4117,4107546,121.44766,0.0
2020-07-08,PR,Farol,city,2,1,True,3089,4107553,64.74587,0.5
2020-07-08,PR,Faxinal,city,15,0,True,17251,4107603,86.95148,0.0
2020-07-08,PR,Fazenda Rio Grande,city,448,14,True,100209,4107652,447.06563,0.0312
2020-07-08,PR,Fênix,city,1,0,True,4762,4107702,20.99958,0.0
2020-07-08,PR,Fernandes Pinheiro,city,6,1,True,5646,4107736,106.26993,0.1667
2020-07-08,PR,Figueira,city,9,0,True,7770,4107751,115.83012,0.0
2020-07-08,PR,Floraí,city,3,1,True,4929,4107801,60.86427,0.3333
2020-07-08,PR,Floresta,city,11,0,True,6774,4107900,162.38559,0.0
2020-07-08,PR,Florestópolis,city,23,1,True,10548,4108007,218.05082,0.0435
2020-07-08,PR,Flórida,city,1,0,True,2689,4108106,37.18855,0.0
2020-07-08,PR,Formosa do Oeste,city,4,0,True,6578,4108205,60.80876,0.0
2020-07-08,PR,Foz do Iguaçu,city,608,8,True,258532,4108304,235.17398,0.0132
2020-07-08,PR,Foz do Jordão,city,32,1,True,4650,4108452,688.17204,0.0312
2020-07-08,PR,Francisco Alves,city,32,1,True,6046,4108320,529.27555,0.0312
2020-07-08,PR,Francisco Beltrão,city,163,4,True,91093,4108403,178.93801,0.0245
2020-07-08,PR,General Carneiro,city,15,0,True,13710,4108502,109.40919,0.0
2020-07-08,PR,Goioerê,city,42,3,True,28884,4108601,145.40922,0.0714
2020-07-08,PR,Goioxim,city,7,1,True,7111,4108650,98.43904,0.1429
2020-07-08,PR,Guaíra,city,43,3,True,33119,4108809,129.83484,0.0698
2020-07-08,PR,Guairaçá,city,16,1,True,6581,4108908,243.12415,0.0625
2020-07-08,PR,Guamiranga,city,6,0,True,8739,4108957,68.65774,0.0
2020-07-08,PR,Guapirama,city,37,2,True,3802,4109005,973.17201,0.0541
2020-07-08,PR,Guaporema,city,16,1,True,2243,4109104,713.33036,0.0625
2020-07-08,PR,Guaraci,city,12,0,True,5502,4109203,218.10251,0.0
2020-07-08,PR,Guaraniaçu,city,53,0,True,12472,4109302,424.95189,0.0
2020-07-08,PR,Guarapuava,city,232,2,True,181504,4109401,127.82087,0.0086
2020-07-08,PR,Guaraqueçaba,city,1,1,True,7636,4109500,13.09586,1.0
2020-07-08,PR,Guaratuba,city,82,2,True,37067,4109609,221.22103,0.0244
2020-07-08,PR,Honório Serpa,city,1,0,True,5211,4109658,19.19017,0.0
2020-07-08,PR,Ibaiti,city,34,3,True,31364,4109708,108.40454,0.0882
2020-07-08,PR,Ibema,city,54,3,True,6352,4109757,850.12594,0.0556
2020-07-08,PR,Ibiporã,city,74,2,True,54558,4109807,135.63547,0.027
2020-07-08,PR,Icaraíma,city,2,0,True,7904,4109906,25.30364,0.0
2020-07-08,PR,Iguaraçu,city,5,0,True,4404,4110003,113.53315,0.0
2020-07-08,PR,Iguatu,city,5,0,True,2256,4110052,221.63121,0.0
2020-07-08,PR,Imbaú,city,40,2,True,13111,4110078,305.08733,0.05
2020-07-08,PR,Imbituva,city,75,1,True,32564,4110102,230.31569,0.0133
2020-07-08,PR,Importados/Indefinidos,city,391,15,True,,,,0.0384
2020-07-08,PR,Inácio Martins,city,8,0,True,11125,4110201,71.91011,0.0
2020-07-08,PR,Inajá,city,2,0,True,3109,4110300,64.32937,0.0
2020-07-08,PR,Indianópolis,city,28,0,True,4457,4110409,628.22526,0.0
2020-07-08,PR,Ipiranga,city,1,0,True,15172,4110508,6.59109,0.0
2020-07-08,PR,Iporã,city,13,0,True,13926,4110607,93.35057,0.0
2020-07-08,PR,Iracema do Oeste,city,2,0,True,2288,4110656,87.41259,0.0
2020-07-08,PR,Irati,city,55,0,True,60727,4110706,90.56927,0.0
2020-07-08,PR,Iretama,city,16,1,True,10169,4110805,157.34094,0.0625
2020-07-08,PR,Itaguajé,city,13,1,True,4466,4110904,291.08822,0.0769
2020-07-08,PR,Itaipulândia,city,68,0,True,11176,4110953,608.44667,0.0
2020-07-08,PR,Itambaracá,city,5,0,True,6582,4111001,75.96475,0.0
2020-07-08,PR,Itambé,city,35,0,True,6108,4111100,573.01899,0.0
2020-07-08,PR,Itapejara d'Oeste,city,4,0,True,11964,4111209,33.43363,0.0
2020-07-08,PR,Itaperuçu,city,120,1,True,28634,4111258,419.08221,0.0083
2020-07-08,PR,Itaúna do Sul,city,3,0,True,2865,4111308,104.71204,0.0
2020-07-08,PR,Ivaí,city,10,0,True,13879,4111407,72.0513,0.0
2020-07-08,PR,Ivaiporã,city,104,5,True,31984,4111506,325.16258,0.0481
2020-07-08,PR,Ivaté,city,1,0,True,8185,4111555,12.21747,0.0
2020-07-08,PR,Ivatuba,city,1,0,True,3259,4111605,30.68426,0.0
2020-07-08,PR,Jaboti,city,13,0,True,5274,4111704,246.49223,0.0
2020-07-08,PR,Jacarezinho,city,73,0,True,39378,4111803,185.3827,0.0
2020-07-08,PR,Jaguapitã,city,19,3,True,13620,4111902,139.50073,0.1579
2020-07-08,PR,Jaguariaíva,city,85,1,True,34857,4112009,243.85346,0.0118
2020-07-08,PR,Jandaia do Sul,city,24,0,True,21176,4112108,113.33585,0.0
2020-07-08,PR,Janiópolis,city,13,3,True,5245,4112207,247.8551,0.2308
2020-07-08,PR,Japira,city,13,0,True,4994,4112306,260.31237,0.0
2020-07-08,PR,Japurá,city,31,0,True,9425,4112405,328.91247,0.0
2020-07-08,PR,Jardim Alegre,city,25,1,True,11328,4112504,220.69209,0.04
2020-07-08,PR,Jardim Olinda,city,3,0,True,1331,4112603,225.39444,0.0
2020-07-08,PR,Jataizinho,city,34,1,True,12588,4112702,270.09851,0.0294
2020-07-08,PR,Jesuítas,city,57,3,True,8412,4112751,677.60342,0.0526
2020-07-08,PR,Joaquim Távora,city,47,0,True,11908,4112801,394.69264,0.0
2020-07-08,PR,Jundiaí do Sul,city,21,0,True,3292,4112900,637.91009,0.0
2020-07-08,PR,Juranda,city,9,0,True,7340,4112959,122.6158,0.0
2020-07-08,PR,Jussara,city,59,2,True,7013,4113007,841.29474,0.0339
2020-07-08,PR,Kaloré,city,6,0,True,4100,4113106,146.34146,0.0
2020-07-08,PR,Lapa,city,62,0,True,48163,4113205,128.72952,0.0
2020-07-08,PR,Laranjeiras do Sul,city,51,0,True,32073,4113304,159.01225,0.0
2020-07-08,PR,Leópolis,city,14,1,True,3954,4113403,354.07183,0.0714
2020-07-08,PR,Lidianópolis,city,13,0,True,3310,4113429,392.74924,0.0
2020-07-08,PR,Lindoeste,city,10,0,True,4676,4113452,213.858,0.0
2020-07-08,PR,Loanda,city,20,0,True,23086,4113502,86.63259,0.0
2020-07-08,PR,Lobato,city,1,0,True,4787,4113601,20.88991,0.0
2020-07-08,PR,Londrina,city,1813,88,True,569733,4113700,318.21924,0.0485
2020-07-08,PR,Luiziana,city,6,1,True,7262,4113734,82.62187,0.1667
2020-07-08,PR,Lunardelli,city,8,1,True,4794,4113759,166.87526,0.125
2020-07-08,PR,Lupionópolis,city,7,0,True,4920,4113809,142.27642,0.0
2020-07-08,PR,Mallet,city,8,1,True,13630,4113908,58.69406,0.125
2020-07-08,PR,Mamborê,city,23,1,True,13132,4114005,175.14468,0.0435
2020-07-08,PR,Mandaguaçu,city,32,1,True,22819,4114104,140.23402,0.0312
2020-07-08,PR,Mandaguari,city,42,2,True,34400,4114203,122.09302,0.0476
2020-07-08,PR,Mandirituba,city,75,0,True,26869,4114302,279.13209,0.0
2020-07-08,PR,Manfrinópolis,city,6,0,True,2571,4114351,233.37223,0.0
2020-07-08,PR,Mangueirinha,city,11,0,True,16714,4114401,65.81309,0.0
2020-07-08,PR,Manoel Ribas,city,10,1,True,13502,4114500,74.0631,0.1
2020-07-08,PR,Marechal Cândido Rondon,city,159,1,True,52944,4114609,300.31732,0.0063
2020-07-08,PR,Maria Helena,city,18,0,True,5677,4114708,317.06887,0.0
2020-07-08,PR,Marialva,city,28,0,True,35496,4114807,78.88213,0.0
2020-07-08,PR,Marilândia do Sul,city,11,0,True,8836,4114906,124.49072,0.0
2020-07-08,PR,Marilena,city,13,0,True,7076,4115002,183.71962,0.0
2020-07-08,PR,Mariluz,city,14,0,True,10345,4115101,135.33108,0.0
2020-07-08,PR,Maringá,city,1554,19,True,423666,4115200,366.79837,0.0122
2020-07-08,PR,Mariópolis,city,33,1,True,6610,4115309,499.24357,0.0303
2020-07-08,PR,Maripá,city,5,1,True,5603,4115358,89.23791,0.2
2020-07-08,PR,Marmeleiro,city,54,1,True,14367,4115408,375.86135,0.0185
2020-07-08,PR,Marquinho,city,5,0,True,4405,4115457,113.50738,0.0
2020-07-08,PR,Marumbi,city,5,0,True,4679,4115507,106.86044,0.0
2020-07-08,PR,Matelândia,city,224,0,True,17943,4115606,1248.3977,0.0
2020-07-08,PR,Matinhos,city,59,2,True,34720,4115705,169.93088,0.0339
2020-07-08,PR,Mauá da Serra,city,10,0,True,10601,4115754,94.33072,0.0
2020-07-08,PR,Medianeira,city,366,0,True,46198,4115804,792.24209,0.0
2020-07-08,PR,Mercedes,city,6,0,True,5536,4115853,108.3815,0.0
2020-07-08,PR,Mirador,city,17,1,True,2213,4115903,768.18798,0.0588
2020-07-08,PR,Missal,city,70,0,True,10702,4116059,654.08335,0.0
2020-07-08,PR,Moreira Sales,city,34,1,True,12121,4116109,280.50491,0.0294
2020-07-08,PR,Morretes,city,101,0,True,16406,4116208,615.62843,0.0
2020-07-08,PR,Munhoz de Melo,city,9,0,True,3984,4116307,225.90361,0.0
2020-07-08,PR,Nossa Senhora das Graças,city,3,0,True,4008,4116406,74.8503,0.0
2020-07-08,PR,Nova Aliança do Ivaí,city,1,0,True,1543,4116505,64.80881,0.0
2020-07-08,PR,Nova América da Colina,city,4,0,True,3445,4116604,116.1103,0.0
2020-07-08,PR,Nova Aurora,city,17,0,True,10472,4116703,162.33766,0.0
2020-07-08,PR,Nova Cantu,city,2,0,True,5302,4116802,37.72161,0.0
2020-07-08,PR,Nova Esperança,city,22,0,True,27904,4116901,78.84174,0.0
2020-07-08,PR,Nova Esperança do Sudoeste,city,6,0,True,5046,4116950,118.90606,0.0
2020-07-08,PR,Nova Fátima,city,17,0,True,8153,4117008,208.5122,0.0
2020-07-08,PR,Nova Laranjeiras,city,6,0,True,11554,4117057,51.93007,0.0
2020-07-08,PR,Nova Londrina,city,31,1,True,13213,4117107,234.61742,0.0323
2020-07-08,PR,Nova Olímpia,city,22,0,True,5806,4117206,378.91836,0.0
2020-07-08,PR,Nova Prata do Iguaçu,city,1,0,True,10548,4117255,9.48047,0.0
2020-07-08,PR,Nova Santa Rosa,city,2,0,True,8219,4117222,24.33386,0.0
2020-07-08,PR,Nova Tebas,city,3,0,True,5649,4117271,53.10674,0.0
2020-07-08,PR,Novo Itacolomi,city,2,0,True,2844,4117297,70.32349,0.0
2020-07-08,PR,Ortigueira,city,13,1,True,22141,4117305,58.7146,0.0769
2020-07-08,PR,Ourizona,city,2,0,True,3428,4117404,58.34306,0.0
2020-07-08,PR,Ouro Verde do Oeste,city,34,1,True,5996,4117453,567.0447,0.0294
2020-07-08,PR,Paiçandu,city,88,2,True,41281,4117503,213.17313,0.0227
2020-07-08,PR,Palmas,city,44,0,True,50986,4117602,86.2982,0.0
2020-07-08,PR,Palmeira,city,27,1,True,33877,4117701,79.70009,0.037
2020-07-08,PR,Palmital,city,3,0,True,13172,4117800,22.77558,0.0
2020-07-08,PR,Palotina,city,119,1,True,31846,4117909,373.6733,0.0084
2020-07-08,PR,Paraíso do Norte,city,19,1,True,13830,4118006,137.3825,0.0526
2020-07-08,PR,Paranacity,city,9,0,True,11472,4118105,78.45188,0.0
2020-07-08,PR,Paranaguá,city,739,13,True,154936,4118204,476.97114,0.0176
2020-07-08,PR,Paranapoema,city,8,0,True,3203,4118303,249.76584,0.0
2020-07-08,PR,Paranavaí,city,222,7,True,88374,4118402,251.20511,0.0315
2020-07-08,PR,Pato Bragado,city,5,0,True,5610,4118451,89.12656,0.0
2020-07-08,PR,Pato Branco,city,201,1,True,82881,4118501,242.51638,0.005
2020-07-08,PR,Paula Freitas,city,14,0,True,5873,4118600,238.37902,0.0
2020-07-08,PR,Paulo Frontin,city,9,0,True,7354,4118709,122.38238,0.0
2020-07-08,PR,Peabiru,city,22,2,True,13996,4118808,157.18777,0.0909
2020-07-08,PR,Perobal,city,4,0,True,6127,4118857,65.2848,0.0
2020-07-08,PR,Pérola,city,6,0,True,11234,4118907,53.40929,0.0
2020-07-08,PR,Pérola d'Oeste,city,5,0,True,6347,4119004,78.77738,0.0
2020-07-08,PR,Piên,city,5,0,True,12746,4119103,39.22799,0.0
2020-07-08,PR,Pinhais,city,706,15,True,132157,4119152,534.2131,0.0212
2020-07-08,PR,Pinhalão,city,3,0,True,6326,4119202,47.42333,0.0
2020-07-08,PR,Pinhal de São Bento,city,1,0,True,2731,4119251,36.61662,0.0
2020-07-08,PR,Pinhão,city,70,0,True,32391,4119301,216.10941,0.0
2020-07-08,PR,Piraí do Sul,city,27,1,True,25463,4119400,106.03621,0.037
2020-07-08,PR,Piraquara,city,453,21,True,113036,4119509,400.75728,0.0464
2020-07-08,PR,Pitanga,city,64,0,True,30310,4119608,211.15144,0.0
2020-07-08,PR,Planaltina do Paraná,city,14,0,True,4263,4119707,328.40722,0.0
2020-07-08,PR,Planalto,city,17,1,True,13479,4119806,126.12212,0.0588
2020-07-08,PR,Ponta Grossa,city,509,2,True,351736,4119905,144.71081,0.0039
2020-07-08,PR,Pontal do Paraná,city,114,5,True,27284,4119954,417.8273,0.0439
2020-07-08,PR,Porecatu,city,10,0,True,12914,4120002,77.43534,0.0
2020-07-08,PR,Porto Amazonas,city,7,0,True,4848,4120101,144.38944,0.0
2020-07-08,PR,Porto Barreiro,city,6,0,True,3237,4120150,185.35681,0.0
2020-07-08,PR,Porto Vitória,city,1,0,True,4065,4120309,24.60025,0.0
2020-07-08,PR,Prado Ferreira,city,15,0,True,3753,4120333,399.68026,0.0
2020-07-08,PR,Pranchita,city,2,0,True,5157,4120358,38.78224,0.0
2020-07-08,PR,Presidente Castelo Branco,city,7,1,True,5306,4120408,131.92612,0.1429
2020-07-08,PR,Primeiro de Maio,city,12,1,True,11123,4120507,107.88456,0.0833
2020-07-08,PR,Prudentópolis,city,34,1,True,52241,4120606,65.08298,0.0294
2020-07-08,PR,Quarto Centenário,city,10,0,True,4512,4120655,221.63121,0.0
2020-07-08,PR,Quatiguá,city,17,1,True,7449,4120705,228.21855,0.0588
2020-07-08,PR,Quatro Barras,city,143,4,True,23559,4120804,606.98671,0.028
2020-07-08,PR,Quatro Pontes,city,5,0,True,4015,4120853,124.533,0.0
2020-07-08,PR,Quedas do Iguaçu,city,36,0,True,34103,4120903,105.56256,0.0
2020-07-08,PR,Querência do Norte,city,15,0,True,12206,4121000,122.89038,0.0
2020-07-08,PR,Quinta do Sol,city,3,0,True,4573,4121109,65.60245,0.0
2020-07-08,PR,Quitandinha,city,82,1,True,19049,4121208,430.46879,0.0122
2020-07-08,PR,Ramilândia,city,84,0,True,4451,4121257,1887.21636,0.0
2020-07-08,PR,Rancho Alegre,city,7,1,True,3808,4121307,183.82353,0.1429
2020-07-08,PR,Rancho Alegre D'Oeste,city,2,0,True,2655,4121356,75.32957,0.0
2020-07-08,PR,Realeza,city,9,0,True,16922,4121406,53.1852,0.0
2020-07-08,PR,Rebouças,city,5,0,True,14899,4121505,33.5593,0.0
2020-07-08,PR,Renascença,city,10,1,True,6802,4121604,147.01558,0.1
2020-07-08,PR,Reserva,city,22,1,True,26715,4121703,82.35074,0.0455
2020-07-08,PR,Reserva do Iguaçu,city,19,0,True,8010,4121752,237.2035,0.0
2020-07-08,PR,Ribeirão Claro,city,1,0,True,10668,4121802,9.37383,0.0
2020-07-08,PR,Ribeirão do Pinhal,city,50,1,True,13029,4121901,383.75931,0.02
2020-07-08,PR,Rio Azul,city,2,0,True,15236,4122008,13.1268,0.0
2020-07-08,PR,Rio Bonito do Iguaçu,city,17,0,True,13269,4122156,128.11817,0.0
2020-07-08,PR,Rio Branco do Ivaí,city,1,0,True,4096,4122172,24.41406,0.0
2020-07-08,PR,Rio Branco do Sul,city,105,0,True,32397,4122206,324.10408,0.0
2020-07-08,PR,Rio Negro,city,46,2,True,34170,4122305,134.62101,0.0435
2020-07-08,PR,Rolândia,city,103,11,True,66580,4122404,154.70111,0.1068
2020-07-08,PR,Roncador,city,10,0,True,9849,4122503,101.53315,0.0
2020-07-08,PR,Rondon,city,54,2,True,9579,4122602,563.73317,0.037
